date,type,buy,sell,payload
03/11/2024,"87,500","87,500","89,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""87,500"",""BuyValue"":8.75E7,""Sell"":""89,500"",""SellValue"":8.95E7,""BuyDiffer"":""-62,000"",""BuyDifferValue"":-6.2E7,""SellDiffer"":""-61,500"",""SellDifferValue"":-6.15E7,""GroupDate"":""/Date(-62135596800000)/""}"
03/11/2024,"87,500","87,500","89,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""87,500"",""BuyValue"":8.75E7,""Sell"":""89,500"",""SellValue"":8.95E7,""BuyDiffer"":""-62,000"",""BuyDifferValue"":-6.2E7,""SellDiffer"":""-61,500"",""SellDifferValue"":-6.15E7,""GroupDate"":""/Date(-62135596800000)/""}"
03/11/2024,"87,500","87,500","89,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""87,500"",""BuyValue"":8.75E7,""Sell"":""89,500"",""SellValue"":8.95E7,""BuyDiffer"":""-62,000"",""BuyDifferValue"":-6.2E7,""SellDiffer"":""-61,500"",""SellDifferValue"":-6.15E7,""GroupDate"":""/Date(-62135596800000)/""}"
03/11/2024,"87,500","87,500","89,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""87,500"",""BuyValue"":8.75E7,""Sell"":""89,500"",""SellValue"":8.95E7,""BuyDiffer"":""-62,000"",""BuyDifferValue"":-6.2E7,""SellDiffer"":""-61,500"",""SellDifferValue"":-6.15E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
04/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
05/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
06/11/2024,"87,000","87,000","89,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""87,000"",""BuyValue"":8.7E7,""Sell"":""89,000"",""SellValue"":8.9E7,""BuyDiffer"":""-62,500"",""BuyDifferValue"":-6.25E7,""SellDiffer"":""-62,000"",""SellDifferValue"":-6.2E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
07/11/2024,"81,000","81,000","85,500","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""81,000"",""BuyValue"":8.1E7,""Sell"":""85,500"",""SellValue"":8.55E7,""BuyDiffer"":""-68,500"",""BuyDifferValue"":-6.85E7,""SellDiffer"":""-65,500"",""SellDifferValue"":-6.55E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hồ Chí Minh"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Bắc"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hạ Long"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Hải Phòng"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Trung"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Huế"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Quảng Ngãi"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Nha Trang"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Biên Hòa"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Miền Tây"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Bạc Liêu"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
08/11/2024,"82,000","82,000","86,000","{""Id"":0,""TypeName"":""Vàng SJC 1L, 10L, 1KG"",""BranchName"":""Cà Mau"",""Buy"":""82,000"",""BuyValue"":8.2E7,""Sell"":""86,000"",""SellValue"":8.6E7,""BuyDiffer"":""-67,500"",""BuyDifferValue"":-6.75E7,""SellDiffer"":""-65,000"",""SellDifferValue"":-6.5E7,""GroupDate"":""/Date(-62135596800000)/""}"
